RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST,MICH
0.001807054,0.002016087,0.003366554,0.008445068,0.01662482,0.006821844,0.005531206,0.006522429,0.003477077,0.017133762,-0.002110577,0.011232148,0.008526695,0.015261074,5.32E-05,0.008475673,-0.005762725,0.004127332,0.2513,-37,-0.003509756,-5.06E-05,9.85E-05,-0.1,-0.3,0.073100278,-0.039039369,-0.064854527,-0.065575328,-0.065412265,0.021478209,0.001616114,-0.000532514,-0.009007447,0.005926181,-0.002566371,-0.001648956,-0.00407948,0.00212818,0.000554851,-0.000468266,0.000648263,0.003012248,0.00080028,40.9,0.1,41.4,7.44716836,5.117993812,5.872117789,6.725033642,5.886104031,7.449498005,5.159055299,5.823045895,6.670766321,6.035481433,-0.016085959,-0.009507143,0.00224623,-0.01,0.001921854,0.000195083,0.006948449,0.000532498,0.008983706,-0.002272727,0.011310558,0.003503707,-0.002451612,0.00014528,0.011524108,-0.016512913,0.015701156,-0.44,-0.23,-0.65,-0.58,-0.59,-0.44,-0.28,-0.03,0.09,0.02,-1.11,-1.02,-0.95,-0.89,-0.54,1.3,2.11,-0.045819581,-0.105227089,0.007166791,0.015259507,0.003827023,0.005432082,0.002447313,0.050769813,-0.150623911,-0.014056861,0.001831688,0.011904736,0.004244285,-0.000419154,0.003517907,0.002347709,-4.67E-06,0.001828711,0.003173999,0.002512564,0.00276946,0.001387316,0.004419253,0.002496067,0.003489915,0.012263992,-0.003708375,0.004790063,-0.008416481,0.013260916,2.5
0.004735751,0.00469549,0.002710285,0.004284491,0.007156386,-0.000918531,-0.002701205,-0.004700546,-0.006972306,-0.002472807,-0.00884806,0.000407245,0.00145813,0.008288163,-0.001861398,0.001403249,-0.064394217,0.023391003,-0.3083,259,0.064425707,0.000737367,0.002126541,-0.1,0.4,-0.117517396,0.045567135,0.005044147,-0.011126679,0.019619787,0.017236303,0.002163864,-0.000491803,-0.007082568,0.006208728,-0.002687482,-0.002846258,-0.002425346,0.002794889,0.002058184,0.001837121,0.002180536,0.002220627,0.002147585,40.8,0,41.4,7.414572881,4.955827058,5.783825182,6.673297968,5.996452089,7.421775794,5.159055299,5.799092654,6.575075841,6.11146734,0.021462227,-0.004611353,0.004058012,0,0.002529036,-0.000432122,0.007731411,0.00322445,0.002265007,0.004555809,-0.008874887,0.008481593,-0.000393405,1.80E-05,0.102952707,-0.151734974,0.109206366,-0.24,0.06,0.45,0.37,0.41,0.36,0.3,0.04,0.16,0.32,-0.42,-0.41,-0.3,-0.29,0,1.58,2.51,0.035191878,-0.00629078,-0.019848662,-0.003111229,-0.004591257,-0.005429073,-0.000820006,-0.03018491,-0.075011931,-0.012494341,-0.001223983,0.003009784,-0.002122892,-0.000823173,-0.002813435,0.0023588,0.000533129,-0.000611426,-0.001270244,-0.001258645,-0.002150586,-0.000945231,-0.003604642,-0.001874623,-0.002797192,-0.006749773,-5.46E-07,-0.001536034,0.001049058,0.001492496,2.3
0.002349997,0.002076319,0.008133885,0.007670694,0.009123552,0.004037543,0.001140819,0.000270696,0.000363111,0.007471383,-0.002595992,0.001869138,0.00792832,0.014641061,0.004618234,0.005658524,-0.002962218,0.013065864,0.0508,-95,-0.006630974,0.001826616,0.002431272,0,-0.5,0.03021615,-0.101032225,-0.019689426,0.055758833,-0.085869172,0,0.002927524,0.002456601,-0.004566635,0.012146218,-0.000916538,-0.000551826,-0.001518834,0.003039206,0.00276396,0.002576675,0.003071928,0.002345889,0.001744636,41.1,0,41.5,7.491087594,5.087596335,6.056784013,6.637258031,6.086774727,7.462789157,5.187385806,6.011267174,6.620073207,6.003887067,-0.022039337,-0.011187023,-0.000374982,0,-0.008070485,-0.002293661,0.004820738,0.004448744,0.024637304,0.022675737,-0.01483915,-0.006242222,-0.002143127,-6.10E-05,0.039088627,-0.052805264,0.045652714,-0.15,-0.11,-0.02,-0.02,-0.01,-0.09,-0.18,-0.19,-0.11,0.36,-0.29,-0.28,-0.16,-0.23,-0.03,1.54,2.55,-0.018065759,-0.027121603,0.00582252,0.001880858,0.004579576,0.0061818,-0.004116227,-0.033800954,-0.017122856,-0.01131189,0.000606972,-0.005289019,-0.002127407,0.000402597,0.00281047,-0.002360037,-0.000543563,0.001212849,0.001265421,0.000624016,0.000968236,-0.001539652,0.004105878,0.000381613,0.001386952,0.001211729,0.00073719,0.024948378,0.000604194,-0.017618644,2.5
0.003892338,0.003006699,-0.000843223,-0.001340318,0.001370091,0.004124499,0.00538796,0.006043197,0.01006231,-9.93E-05,0.014211272,-0.000165918,0.002352242,0.002218196,0.001369735,0.002565714,0.070596566,0.021753499,-0.186,322,0.061399666,0.002658149,0.003199955,-0.1,-0.6,-0.049524875,0.098526586,-0.04526847,0.024821653,-0.117471752,0.031768477,0.000830389,-0.002169687,-0.017173352,-0.003298001,-0.001261613,-0.001565162,-0.000760283,0.001540347,0.000788302,-0.000259096,0.001539208,0.003119316,0.000248985,40.7,0,41.3,7.466227556,5.010635294,5.717027701,6.72982407,6.124683391,7.457032089,5.117993812,5.771441123,6.689599269,6.086774727,0.04441326,0.003069647,-9.56E-05,-0.01,0.002735722,-0.000407249,0.004386219,-0.012661663,0.010148812,0.031042129,0.001877214,-0.003105553,0.004887385,0.000258113,0.048163744,-0.057337588,0.051378768,-0.05,-0.23,-0.05,-0.07,-0.01,0.15,0.07,0.02,0.06,0.18,-0.29,-0.3,-0.12,-0.03,0.09,1.61,2.66,0.018354485,-0.032828831,-0.012648485,-0.015607461,-0.000773515,-0.001562827,0.004929486,0.045831036,0.230607079,0.010155848,-3.33E-06,0.001493948,0.002124896,-5.95E-06,-4.43E-06,-0.000791435,-0.001075842,-0.001217278,0.000627513,-3.52E-06,0.000391225,0.002757006,0.001177008,-0.000384161,-0.002085988,-0.00243346,0.000733931,-0.039668563,-0.006662148,-0.001240785,2.7
0.004121993,0.004534965,0.004722246,0.015341991,0.010685291,0.005778926,0.004701483,0.00543596,0.004312544,0.008607369,0.002543933,0.008141182,0.007205422,0.010705076,0.006489666,0.00870639,-0.06186422,0.008949904,0.3208,87,-0.0048419,-0.000259021,-0.00128628,0.1,0.4,0.041374238,-0.023865057,0.040123764,-0.034124046,0.114977985,-0.078740674,0.003236628,0.001310563,-0.013878692,0.011262437,-0.001837919,-0.000645191,-0.003810109,0.003691039,0.004049942,0.003724528,0.004286426,0.001037614,0.002982999,40.8,0,41.4,7.420578905,5.164785974,5.700443573,6.747586527,5.840641657,7.45007957,5.170483995,5.837730447,6.687108608,5.988961417,-0.005273171,-0.002300345,0.005223641,-0.01,-0.004102793,-0.001077547,0.005186095,-0.005690984,-0.062956993,-0.023655914,-0.000732599,-0.003095124,0.003830817,0.000866002,-0.001755265,0.008975745,0.002139225,0.13,0.01,0.1,0.11,0.19,0.31,0.28,0.16,0.1,0.06,-0.32,-0.32,-0.06,0.15,0.24,1.64,2.63,0.029581224,0.02938482,-0.013547531,-0.014384922,-0.00684556,-0.010003283,-0.002481046,-0.031053216,-0.137880637,0.002611445,-0.001823155,-0.001542342,-0.004988046,0.000803137,-0.004908101,-0.001589138,0.00053404,-0.001819101,-0.003789476,-0.002498829,-0.001961978,-0.002590012,-0.007202964,1.48E-05,0.002076363,-0.00060698,0.000729072,0.021212557,0.004819492,-0.005793794,2.5
0.001145575,0.000522346,0.004777425,-0.001471681,0.004586293,0.002123681,-0.001316505,-0.001678748,-0.002117787,-0.002397756,-0.002016603,-0.000223302,0.006780301,0.009158742,0.002268459,-6.55E-05,0.07110509,-0.00735993,-0.3757,-213,0.011876118,-0.001706897,0.000684718,-0.2,-0.4,-0.036916278,-0.021293975,-0.052277864,0.011944402,-0.114977985,0.004137366,0.000897207,-0.002253591,-0.004163519,-0.004208564,-0.001553376,-0.000276638,-0.003671413,0.001638239,0.001411654,0.000825792,0.001496592,0.001036538,0.001190713,40.5,0,41.3,7.444248649,5.056245805,5.866468057,6.705639095,5.948034989,7.417580402,5.117993812,5.857933154,6.606650186,6.011267174,-0.0046295,0.001625268,0.006747167,0.01,0.001184556,-0.00362966,0.000929904,0.011546133,-0.023700954,-0.04845815,0.011117348,0.002790222,-6.14E-05,0.001046824,0.027752311,-0.029433776,0.029181179,0.05,0.02,0,0.03,0.08,0.23,0.23,0.22,0.14,0.03,-0.37,-0.34,-0.03,0.33,0.42,1.81,2.72,0.026823121,0.023754682,-0.003878241,0.013199542,0.006087707,0.010012172,0.005786153,0.028942087,0.236969184,0.004879008,0.00060698,0.002274623,0.010685563,-0.000816917,0.002805051,0.001574128,0.001065229,0.001818366,0.001894139,0.001872854,0.001316858,6.92E-05,0.003251849,0.000888478,0.000681765,0.004842624,0.001453376,-0.021768077,0.000591345,0.012405638,2.7
-0.002887141,-0.001892188,0.005970628,-0.001667319,0.00719479,0.002223603,0.000483815,-0.000198121,-0.00133929,0.010070824,-0.006005102,0.005205886,0.004550883,0.010664856,-0.000542358,0.003459057,-0.006662141,0.021863838,-0.0781,-35,-0.037877221,0.001649327,6.02E-05,0.1,-0.1,0.117378587,-0.030378035,0.005420067,0.031171355,-0.02266386,0.018814461,0.002819009,0.001967053,-0.011827685,0.012110069,-0.001382807,-0.000830373,-0.002301497,0.003018885,0.002309244,0.001254587,0.002899167,0.001682086,0.003415422,40.7,0,41.3,7.347943823,4.955827058,5.84932478,6.510258341,5.97126184,7.377758908,5.111987788,5.831882477,6.551080335,5.973809612,-0.009225429,-0.003983379,0.002626699,0,0.004640371,0.004941033,-0.000185912,-0.000822154,0.061088486,0.00462963,-0.006513986,-0.000535373,-0.004303093,0.000576731,0.040595388,-0.05705401,0.03730923,-0.07,-0.04,-0.15,-0.1,-0.09,-0.06,-0.05,0.02,-0.05,0.06,-0.45,-0.37,-0.05,0.34,0.44,1.9,2.74,0.0209923,0.002502036,-0.007677581,-0.019630001,0.002268385,0.002281419,0.004104021,0.012076517,-0.031489785,0.031265852,0.006045599,0.012982749,0.015414151,0.000798647,0.011173301,0.002380009,-7.12E-06,0.006029914,0.006915693,0.004970486,0.004063027,0.005000106,0.015958629,-0.000352461,0.000674703,-0.002430078,-0.000746746,0.021455686,-0.001713425,-0.007494982,2.7
0.002276089,0.002205464,0.004603989,0.01456122,0.008903634,0.006111251,0.006894718,0.008421986,0.00886082,0.009485606,0.008608592,0.010535951,0.005002433,0.008356089,0.001604846,0.007905102,-0.016291717,0.001210056,0.2891,88,0.045068643,0.001064496,0.002674019,-0.1,0.1,-0.102129495,-0.032447169,0.01675081,0.006373508,0.028250466,-0.022620207,0.00167052,0.000777557,-0.011386787,0.00554018,-0.000634426,-0.000184621,-0.001383445,0.00187979,0.002030854,0.001201552,0.00212028,0.001421097,-0.000395394,40.7,0,41.4,7.384610383,4.990432587,5.85220248,6.559615237,6.01615716,7.402451521,5.075173815,5.84932478,6.568077911,6.042632834,0.016099828,-0.004256638,0.002729322,-0.02,-0.002554081,-0.000955189,0.004933519,0.002160637,0.017934334,0.029953917,-0.007678049,0.002574551,0.001790263,0.000668063,-0.002017377,-0.003529006,9.29E-05,0,0.03,0.21,0.19,0.16,0.36,0.36,0.29,0.24,0.09,-0.24,-0.18,0.11,0.7,0.8,2.19,2.98,0.007121731,0.018424506,0.004031888,-0.018310562,-0.0030395,-0.004607104,-0.004126376,0.039700739,-0.14452373,0.043471306,-0.006049989,-0.009919959,-0.021795421,-0.000812272,-0.011867986,-0.001589825,-0.001600707,-0.006640893,-0.007547206,-0.005599155,-0.004164714,-0.003779484,-0.017239688,0.000408931,0.002031523,0.005985823,0.000711658,-0.03295142,0.01547403,0.001301618,2.8
0.003606984,0.003616452,0.004201783,0.001019724,0.002798992,-0.000654485,-0.005201141,-0.007653029,-0.009510789,-0.00532623,-0.011211161,-0.002916166,0.005519747,0.008658013,0.005342462,-0.002337388,0.01608737,-0.001822564,-0.5304,-218,-0.059496934,0.001594622,0.000502458,0.1,0.9,0.003974568,-0.008983777,0.076099344,0.031272092,0.123030771,-0.025521869,0.002155892,-0.000409165,-0.006425881,0.004746239,-0.002194757,-0.001385746,-0.00354419,0.002755745,0.001909922,0.001371437,0.001640799,0.002063452,0.002123405,40.8,0.1,41.3,7.351799869,5.111987788,5.866468057,6.523562306,5.883322388,7.439559309,5.164785974,5.823045895,6.635946556,6.056784013,-0.018304527,-0.006299819,0.002621788,0,-0.005625531,-0.000651241,0.004872477,-0.003769512,-0.084572042,-0.055928412,0.012880106,-0.002241066,-0.003348584,0.000188264,-0.007172432,0.00275384,-0.007519811,0.02,0.21,0.07,0.26,0.25,0.37,0.36,0.3,0.3,0.28,-0.19,0.06,0.34,1.05,1.14,2.47,3.26,0.019441043,-0.010505856,-0.012708868,0.00573263,-0.000757287,0.000759574,0.000809967,-0.056432222,-0.015513163,-0.084758017,-0.000602591,0,-0.001399569,0.000394288,-4.83E-07,0.002385054,-1.13E-06,-3.61E-07,0,-0.000619771,-0.000348431,2.87E-05,0.001720591,-0.001157313,-0.001394542,-0.004225487,-1.89E-05,0.043608347,-0.004660359,0.007811092,2.5
0.002468903,0.002784186,0.001691004,0.001298787,0.007826051,0.005846946,0.001061154,-0.000618509,-0.003738318,0.002874415,-0.006434876,0.006886721,0.01229771,0.021362316,-0.006331056,0.00410813,0.022967034,0.014152186,-0.0045,89,0.004720682,0.000789187,0.000269873,0,-0.7,0.047258987,0.005624312,-0.070797807,-0.03892519,-0.103719826,0.013513719,0.002591767,0.001594799,0.000976277,0.003659098,0.00075138,0.001847234,-0.001081165,0.002824402,0.002527955,0.002378407,0.003153481,0.002316305,0.003299602,40.8,-0.1,41.5,7.419979924,5.187385806,5.796057751,6.597145702,6.059123196,7.427738841,5.087596335,5.82008293,6.646390515,6.023447593,0.03494287,0.006664517,0.004793812,0,0.002993745,0.001189818,0.001839453,0.002515217,0.040734135,-0.021327014,0.001195712,0.00075157,0.001925033,0.000267916,0.043238942,-0.045832617,0.037486722,0.23,0.1,-0.02,-0.24,-0.07,-0.13,-0.11,-0.04,-0.07,0.15,-0.44,-0.41,0.04,0.69,0.8,2.2,2.96,0.006483425,-0.011614136,-0.012554974,0.013182547,0.001507725,0.000754369,0.003236111,0.001024026,0.107127884,0.089282798,0.004208001,-0.001519757,0.013919977,0.000789608,0.005551231,-6.32E-07,0.002118639,0.002996345,0.004376375,0.003710579,0.002349332,0.001893958,0.004721198,0.001593326,-0.002051668,-0.002389821,-0.000737389,-0.030307563,-0.004971804,-0.006435463,2.7
0.004569394,0.004399388,0.005222499,0.007862899,0.010717024,0.004377129,0.007589037,0.010265862,0.012855732,0.022540785,0.008878517,0.006668109,1.61E-05,0.000391017,0.003411894,0.00626832,-0.008025614,0.001060005,0.1663,28,0.031160362,-6.45E-05,0.001325818,-0.1,-0.5,-0.037391135,0.022734553,-0.039088534,-0.043172172,-0.036165276,-0.024629695,0.001127448,-0.000286059,-0.000390396,0.002280156,-0.001214048,-0.001569932,-0.000618334,0.001456789,0.001164596,0.002492107,0.000606839,-0.000257102,0.001768434,40.8,0.1,41.5,7.40731771,5.192956851,5.82008293,6.599870499,5.981414211,7.421177529,5.111987788,5.840641657,6.642486801,5.976350909,0.001749024,-0.000839003,0.001658856,-0.01,0.000727661,-0.002252505,0.001395725,-0.004058407,0.01908788,0.002421308,0.001855875,0.006044375,0.001765949,0.000323979,-0.039510692,0.053826571,-0.047203946,0.08,0.14,0.17,0.29,0.17,0.16,0.15,0.21,0.2,0.21,-0.35,-0.2,0.13,0.77,0.87,2.33,3.08,-0.024930136,-0.052504068,0.019303312,0.002816714,0.003747239,0.004522505,-0.000847507,0.047999713,-0.057383055,-0.056287102,-0.001811356,-0.003053422,-0.002176534,-0.000410087,-0.001401827,-6.31E-07,-0.001066055,-0.000609374,-0.001884161,-0.000628913,-0.000838312,-0.001024189,-0.000913023,-0.000777048,-0.001358686,-0.002377062,-0.001446613,0.034898413,0.001983779,0.002491919,2.8
-0.000556504,-0.000526906,0.00499952,-0.0018145,0.004168374,-0.004145981,-0.005401194,-0.007440151,-0.007964629,-0.01506095,-0.004979502,-0.004488321,-0.002478672,-0.006158503,0.003037697,-0.00405983,-0.008937367,0.012167976,-0.6601,-158,-0.037831915,0.001376088,0.000867945,0,0,0.02520979,0.00601259,-0.004132237,-0.012105057,0.004240289,-0.004308494,0.001634857,0.000735414,-0.005285321,0.004091225,-0.000347142,0.000277226,-0.00139265,0.001844125,0.002170291,0.001482075,0.001798346,-0.00090038,0.001422301,40.9,0,41.4,7.399398083,4.912654886,5.877735782,6.629363253,5.953243334,7.346655163,5.036952602,5.81711116,6.525029658,5.937536205,-0.002664384,0.004032521,0.005726432,0.01,-0.002550333,-0.000277056,-0.000624162,0.005019188,-0.01203959,-0.009661836,-0.004663962,0.002339634,-0.004323895,0.000217375,-0.00704553,0.01504435,-0.019667845,0.15,0.04,-0.04,0.01,0.05,-0.04,-0.02,-0.01,0.05,0.1,-0.54,-0.34,0.03,0.58,0.7,2.17,2.98,0.011135019,-0.057731088,0.011701109,-0.010840762,0.001452185,0.002184526,-0.001635667,-0.012768859,0.058612706,0.018145864,0.001783713,0.006862382,-0.001439015,-1.01E-05,0.002733478,-6.30E-07,0.000522544,0.001774161,0.002473657,0.001216774,0.001766052,0.000222252,0.00355892,0.001457958,0.003368582,0.005336155,0.001425984,-0.06019883,-0.002851385,-0.000780275,2.7
0.005900328,0.006479182,0.002197307,0.008747669,0.001915376,0.012714683,0.013456794,0.015006452,0.019425884,0.03216412,0.014207008,0.007894346,0.011701589,0.018564895,0.006948632,0.014479132,-0.014639278,0.006286953,0.8259,216,0.056740509,0.001066598,0.002136721,-0.1,0.2,-0.029145253,0.00651822,-0.007620404,-0.035816501,0.020935866,0.003103986,0.003062012,0.000816493,0.002744024,0.004074555,-0.000520939,-0.000369652,-0.000774533,0.003583452,0.001933788,0.001054852,0.00229983,-0.000128692,0.002594162,40.9,0,41.4,7.38274645,4.927253685,5.963579344,6.577861358,5.891644212,7.407924323,4.983606622,5.837730447,6.64898455,5.96100534,0.029403068,0.008961621,0.00315977,-0.01,0.008641754,0.001687373,0.003409782,0.004342897,-0.004995779,-0.014634146,-0.003015684,0.001379852,0.000517449,-0.000236213,-0.013872454,0.017956073,-0.025766162,-0.02,0.61,0.18,0.1,0.18,0.23,0.19,0.16,0.18,0.73,-0.34,-0.22,0.23,0.83,0.91,2.35,3.18,-0.024273358,-0.008552948,0.019806248,0.000338444,-0.008206492,-0.011242511,-0.001616103,-0.06305847,-0.169536951,-0.011295455,-0.002394112,-0.000765974,-0.003437806,-0.000799928,-0.00481785,-0.000793336,-0.000532564,-0.002982026,-0.002492152,-0.002461893,-0.001899913,-0.000445287,-0.006849003,-0.000432196,-0.003376772,-2.24E-05,-0.003580383,0.032109587,-0.004751737,0.002574508,2.9
0.006831081,0.007915609,0.004903919,0.005155497,0.011948136,0.005324177,0.001286827,-0.000506947,-0.000532057,-0.007127892,0.002257245,0.00143215,0.010693855,0.012951796,0.011520556,0.006900756,-0.050582131,-0.018949276,0.2213,-34,0.003522506,0.001815609,0.002355556,0,-0.4,0.010200167,-0.039762278,-0.042620087,-0.02269601,-0.059761735,-0.03023913,0.002209895,0.002282641,0.000978187,0.00705338,0.000578804,0.000554426,0.000619675,0.002193025,0.001428599,0.002276048,0.000809663,0.000386026,0.001904623,41,0,41.4,7.40731771,5.003946306,5.905361848,6.583409222,6.013715156,7.421775794,5.129898715,5.934894196,6.602587892,5.96100534,-0.041722568,-0.002376307,0.011203703,0,0.000502358,-0.001067348,0.002376297,0.01746095,0.021978382,0.007425743,0.019126815,-0.005637737,0.001199778,-0.000118242,0.067650956,-0.082377028,0.053889434,0.22,-0.08,0.21,0.22,0.12,-0.06,-0.08,-0.19,-0.23,0.43,-0.35,-0.22,0.13,0.55,0.61,1.94,2.73,0.042517656,-0.012501736,-0.022394688,-0.006927023,0.004457106,0.005967933,0.0015904,0.080023003,0.151279886,-0.003737147,-3.18E-06,-0.004572012,-0.004751062,0.000782402,-0.002739726,-0.002381899,0.001568317,-0.000595053,-0.001856243,-0.000614054,-0.00078771,-0.000440685,-0.002366192,-0.000319435,-1.81E-06,-0.004719773,0.001428572,0.005213502,0.002041791,-0.010941151,2.9
0.008145204,0.008833326,0.011896936,0.004322538,0.018316681,0.007963552,0.009158555,0.009128252,0.010764842,0.001017162,0.014800442,0.008424992,0.006370279,0.007902349,0.001027602,0.0070353,0.028257382,0.004564093,0.235,94,0.026398321,0.001084932,0.001592073,-0.1,0,0.030748003,-0.095084853,-0.002179441,-0.00143575,-0.00293686,-0.011602094,0.002403847,0.000854649,0.001758328,0.003284566,-0.000115734,0.000554119,-0.001239734,0.002762784,0.003812462,0.001627422,0.005147897,0.000257268,0.002144459,40.8,0,41.4,7.443078374,5.023880521,5.932245187,6.672032945,5.963579344,7.428333194,5.159055299,5.891644212,6.6147256,5.993961427,0.050917012,0.014272754,0.007876993,0,0.003615839,0.001795107,0.003572083,0.01815541,0.009585088,0.014742015,-0.021418543,0.016878432,-0.001038374,-0.000539493,0.026728028,-0.030767562,0.010712571,-0.12,0.08,0.13,0.24,0.29,0.22,0.25,0.19,0.04,0.63,-0.1,0.14,0.54,0.89,0.98,2.25,2.89,0.018991139,-0.019922216,-0.00451496,0.003265753,-0.001491935,-0.00150251,-0.000810495,-0.104803088,-0.054463218,0.005068812,0.000589419,0.005336241,0.009452683,0.000775002,0.005473836,-5.69E-06,-0.002103311,0.001771124,0.002464192,0.00121802,0.001429519,-0.001158436,0.007839478,-0.000332778,0.002006903,0.004111606,0.002133954,0.012953596,0.000935193,0.015777966,3
0.008941442,0.009676377,-0.002427365,0.007931311,-0.006763277,-0.000756749,-0.003064357,-0.004692089,-0.013284036,0.017689469,-0.02600538,0.014757581,0.002285902,0.012699471,-0.009746429,0.000123297,-0.006514091,-0.030190931,-0.323,281,0.040527625,0.014799664,0.015021568,0,0.2,-0.038978502,0.080328626,0.003629768,-0.054626126,0.058546339,0.034930346,0.001741855,0.001869539,-0.001367321,0.006388849,0.000231455,0.001291751,-0.001551831,0.001712297,0.000998848,0.000745018,0.000877393,-0.000772002,0.001508112,40.9,0,41.5,7.400009517,5.093750201,5.755742214,6.658011046,5.934894196,7.454141078,5.257495372,5.932245187,6.587550015,6.068425588,0.025226128,0.009706196,0.002426577,-0.01,-0.010389712,0.000136272,0.003124208,-0.067162492,0.041294598,0.062953995,0.002018049,-0.011583648,-0.002100313,-0.000902462,-0.002165178,0.009047262,-0.02386477,0.15,-0.12,0.12,0.06,0.28,0.39,0.38,0.23,0.14,0.36,-0.13,0.05,0.67,1.13,1.21,2.33,2.88,0.003906255,0.026090532,0.016720331,-0.016160308,-0.0022214,-0.003713885,0.001573421,0.072247943,-0.002180961,0.017429866,0.000585227,-0.006867619,-0.006760847,-0.001188412,-0.002739716,0.000792689,0.002605102,0.000579696,-0.001237215,0.000601776,0.000392157,0.003030988,-0.004285096,0.001534441,0.000655259,-0.001185061,0.00069582,-0.002275006,-0.001275777,-0.010109586,3
0.004111999,0.004549499,0.009366057,-0.018158495,0.014724447,0.003443389,0.004973445,0.006192175,0.007598644,-0.003468313,0.012264731,0.007264921,0.00143144,0.002771921,-0.000914918,0.002359568,0.046534005,0.01583721,-0.1401,98,-0.007432262,0.001327606,0.00028555,0.1,-0.5,0.02449102,0.089105619,-0.059719235,0.018045602,-0.136507881,0.01838066,0.000846911,-0.000812414,0.002147809,-0.003263614,5.79E-05,0.000460936,-0.000621408,0.001230665,0.000729297,0.000338461,0.000586698,0.000386076,0.001360214,41.1,0.1,41.5,7.459914766,5.141663557,5.950642553,6.617402978,6.073044534,7.43366654,5.170483995,5.902633333,6.599870499,6.02827852,-0.090642406,-0.00187799,0.00560869,0.02,-0.012014857,-0.00323615,-0.001270302,-0.023059826,-0.106900709,-0.043280182,0.009816941,-0.007850941,0.005275866,0.000172654,-0.026095296,0.037456725,-0.051637128,0.28,0.09,0.23,0.22,0.1,0.1,-0.14,-0.1,-0.04,0.17,-0.18,-0.01,0.49,0.95,0.79,1.95,2.56,0.027597795,0.038130334,-0.024936485,0.001793228,0.010301784,0.014016646,0.003906745,0.015844024,0.035498466,-0.021534517,0.001168441,0.00228219,0.004003973,0.000772531,0.00475197,-2.55E-06,-0.00157459,0.000573538,0.003057519,0.000596283,0.000429943,-0.00237643,0.005014871,-0.000585344,-0.000679769,0.00231975,-0.002842917,0.006184049,-0.003169994,-0.007322301,2.9
0.002778235,0.003249773,0.004906027,0.011753927,0.011593443,0.003900825,0.002225506,0.001149059,-0.003651219,-0.003151566,-0.003812788,0.013639847,0.006099032,0.01078866,0.003083188,0.006493651,-0.094600483,0.03048245,0.1941,-94,0.004015255,-0.000154446,0.000753753,-0.1,0.1,0.065402203,-0.07097481,0.009188426,-0.007479466,0.026668247,-0.066867472,0.003684479,0.003934059,0.000195027,0.011963809,0.000983028,0.001841621,-0.000466309,0.003626809,0.002184704,0.002652947,0.002244729,-0.000643542,0.006484103,40.9,-0.3,41.4,7.380255788,5.010635294,5.743003188,6.675823222,5.855071922,7.409136444,5.159055299,5.902633333,6.572282543,5.981414211,0.043720281,0.003486569,0.003683778,-0.02,0.011111237,0.003713,0.000689793,0.038959143,-0.010019505,-0.057142857,-0.003047985,0.010674132,-0.001239498,5.82E-05,0.037686192,-0.03791094,0.009370096,0.12,0.13,0.14,0.13,0,-0.18,-0.26,0,0.08,0.18,-0.16,0,0.37,0.65,0.41,1.83,2.52,0.017463456,-0.028570868,-0.012642075,0.00659343,-0.005190418,-0.006702766,-0.001630856,-0.01894631,-0.058579708,-0.030772042,0.001738972,0.001530806,0.017698454,0.001152511,0.003995083,0.004789786,0.000511254,0.002314187,0.001799242,0.002997952,0.001133558,0.004724019,0.005485864,-0.001198182,-0.000673055,-0.000605916,0.000703965,-0.029803436,-0.001179017,0.01659048,3.2
